11428	21749	10
11770	21749	10
12292	21749	7
12469	21749	10
12619	21749	10
13021	21749	10
13681	21749	8
16179	21749	8
17639	21749	9
19099	21749	10
19778	21749	10
20760	21749	10
21568	21749	10
22628	21749	10
23158	21749	8
24870	21749	7
25608	21749	4
27045	21749	7
31613	21749	7
32692	21749	7
33386	21749	8
35469	21755	7
4103	21814	9
6767	21814	7
7967	21814	6
8050	21814	7
11934	21814	2
13376	21814	7
17586	21814	6
20151	21814	5
23858	21814	7
26282	21814	5
27094	21814	7
29096	21814	7
30998	21814	7
31942	21814	8
33402	21814	7
35574	21814	8
35696	21814	6
4549	21884	9
6881	21884	8
8050	21884	8
12239	21884	8
12572	21884	7
13376	21884	10
15948	21884	9
20346	21884	9
20446	21884	9
20684	21884	8
21862	21884	9
28626	21884	10
30220	21884	8
31307	21884	9
31942	21884	8
35574	21884	8
14972	21885	7
21456	22017	7
12619	22048	9
35469	22058	7
6767	22080	2
28669	22080	9
1043	22100	9
1241	22100	9
1372	22100	9
1425	22100	8
2333	22100	8
2496	22100	8
2774	22100	9
3614	22100	8
3881	22100	9
3943	22100	6
5291	22100	10
5309	22100	7
6414	22100	9
6767	22100	8
6905	22100	7
7736	22100	8
8050	22100	9
9883	22100	9
11009	22100	10
11428	22100	9
14519	22100	10
14972	22100	8
15460	22100	8
15617	22100	7
15682	22100	9
17527	22100	8
17800	22100	5
19429	22100	8
20430	22100	8
21297	22100	9
22393	22100	9
23444	22100	9
27646	22100	9
27948	22100	8
27957	22100	7
28358	22100	8
28791	22100	8
29158	22100	9
30896	22100	9
31613	22100	7
32490	22100	10
32597	22100	9
32751	22100	9
33001	22100	10
5137	22125	10
9636	22125	10
20351	22125	10
35750	22125	8
5137	22150	10
6767	22150	6
11770	22150	7
11009	22158	6
30455	22158	8
14428	22208	7
20684	22251	8
18033	22279	8
15948	22286	8
26075	22286	4
27909	22395	5
12469	22403	7
15987	22454	4
32597	22458	8
35106	22458	8
12619	22462	8
15360	22495	5
11579	22517	8
6767	22599	7
35469	22630	9
4723	22694	7
20684	22782	7
12190	22792	6
20684	22807	6
19885	22817	8
12190	22834	7
1010	22835	8
13648	22835	5
20684	22883	7
6058	22913	7
6595	22913	9
11866	22913	8
20469	22913	8
20860	22913	9
23632	22913	8
27316	22913	5
28669	22913	9
1950	22958	7
11893	22958	7
28904	22958	10
31532	22958	7
31613	22958	7
34021	22981	9
3943	22991	5
12469	22991	5
14428	22991	6
20684	22994	9
11009	23027	8
16903	23027	8
27137	23027	8
30455	23027	8
16226	23037	8
32597	23158	9
15221	23194	7
28904	23194	10
15682	23238	8
15360	23245	7
20346	23245	8
21862	23245	8
23250	23245	10
27094	23245	2
32609	23245	10
35574	23245	7
36016	23245	8
26643	23249	6
20684	23251	10
35469	23251	10
10042	23266	7
27909	23285	6
35469	23300	6
32597	23303	8
12190	23305	9
35469	23312	8
13440	23333	4
28904	23349	10
4112	23395	6
11510	23427	7
14428	23427	8
20713	23427	7
26643	23427	8
27137	23427	10
30648	23427	8
35469	23439	8
29047	23458	7
5137	23563	10
16226	23563	10
20896	23563	8
27137	23563	10
28669	23563	9
31307	23563	6
32570	23563	8
35469	23578	9
3943	23583	5
3177	23613	10
20684	23613	10
32597	23634	9
19659	23640	4
12190	23642	8
4103	23649	9
6767	23649	6
10869	23649	5
21790	23649	8
26282	23649	6
27137	23649	8
28669	23649	8
31212	23649	8
31307	23649	7
32597	23649	10
28904	23685	10
5257	23686	9
15221	23694	6
15987	23694	6
22028	23694	9
33224	23694	9
4112	23753	8
34021	23775	10
12190	23817	8
14085	23848	8
3177	23858	10
35469	23858	9
1540	23876	7
28669	23876	8
31275	23876	8
31532	23876	5
35091	23902	10
32597	23937	9
34592	23948	8
20684	23950	8
35469	23950	10
2148	23969	9
2485	23969	8
2623	23969	9
8811	23969	7
11770	23969	8
30455	23969	9
31311	23969	8
35469	24034	7
32597	24069	9
12190	24092	7
12619	24120	9
34021	24124	9
10042	24166	8
2339	24183	9
521	24184	7
7967	24184	7
10171	24184	7
13121	24184	8
31942	24184	8
34509	24184	7
3673	24188	7
8050	24188	8
24118	24188	8
30572	24188	8
7726	24216	10
11770	24216	8
12459	24216	6
15948	24216	8
16903	24216	8
17165	24216	8
17615	24216	10
18333	24216	8
19814	24216	10
20446	24216	10
20649	24216	8
27296	24216	7
29512	24216	10
31934	24216	8
33670	24216	10
35574	24216	8
16226	24252	10
16969	24252	10
1010	24264	5
3177	24316	10
3943	24353	7
10969	24353	5
20446	24481	10
7967	24548	4
10042	24548	8
13440	24548	6
10239	24554	1
20684	24601	10
35469	24601	9
2623	24660	8
7967	24747	7
12619	24803	8
19885	24831	8
827	24844	7
12619	24844	10
6777	24873	7
11770	24894	8
15360	24894	7
26643	24894	6
20446	24914	8
18674	24933	8
18674	24989	10
29319	25004	9
28904	25132	10
28904	25263	10
14428	25272	8
12190	25290	7
14972	25301	8
36	25316	7
2774	25316	10
5257	25316	10
5429	25316	9
6884	25316	9
10538	25316	6
11009	25316	9
11865	25316	9
16903	25316	8
24111	25316	7
25404	25316	8
25514	25316	9
26075	25316	8
28791	25316	9
29158	25316	9
30357	25316	9
32495	25316	9
34565	25316	9
35323	25316	9
11770	25318	8
12190	25330	8
18674	25373	10
24406	25409	8
35469	25413	8
3943	25452	6
4859	25452	7
7906	25452	7
12190	25452	7
15682	25452	7
17254	25452	6
16808	25456	7
12190	25461	8
14972	25464	8
20860	25464	9
21754	25492	6
12190	25494	7
3943	25586	7
12190	25586	8
10042	25590	7
35469	25591	7
2283	25641	10
14524	25641	10
20446	25746	10
11411	25759	5
12190	25803	7
20684	25873	9
6138	25878	10
6832	25878	9
13013	25878	9
14085	25878	10
23829	25878	10
28904	25878	10
31934	25878	8
32570	25878	8
6138	25905	7
1684	25913	8
4723	25913	7
16219	25913	4
11510	25919	6
15360	25919	4
14241	25929	10
32259	25929	9
14972	25948	7
3943	26029	5
6579	26029	6
7180	26029	9
7704	26029	10
14238	26029	8
18674	26029	10
30998	26029	7
31096	26029	8
32597	26029	9
34047	26029	8
34824	26029	6
8050	26138	8
11934	26138	6
13376	26138	9
18962	26138	9
20346	26138	9
23206	26138	10
24500	26138	8
27094	26138	8
27137	26138	8
28626	26138	10
31307	26138	8
31942	26138	8
32570	26138	9
33473	26138	6
35574	26138	8
35696	26138	8
4476	26202	4
28337	26258	6
29047	26276	7
35469	26362	7
2339	26465	8
11510	26529	5
18674	26614	10
12190	26721	6
4112	26743	6
1540	26752	8
7025	26752	8
14267	26752	7
31613	26752	7
7646	26778	8
14428	26778	8
18788	26778	10
28985	26778	8
15221	26912	8
26643	26912	6
30907	26966	3
4112	26971	7
9246	27075	7
20684	27089	7
35469	27089	9
20684	27113	9
4112	27125	9
7771	27125	9
15948	27125	7
28904	27125	10
2888	27131	10
18674	27131	10
12190	27133	7
15360	27194	5
34509	27194	7
30907	27302	8
29163	27327	6
11023	27331	6
35469	27376	7
34021	27462	10
20531	27478	6
4112	27481	6
5257	27532	9
27094	27545	7
20713	27630	7
28669	27652	10
34650	27652	7
3943	27657	6
10042	27686	7
31613	27698	8
14241	27752	10
16226	27752	10
32597	27752	9
26643	27800	6
18674	27876	10
13440	27893	7
1010	27948	5
827	27977	9
2313	27977	10
2337	27977	8
3724	27977	9
3725	27977	7
6927	27977	8
7031	27977	8
7292	27977	9
7399	27977	9
8050	27977	9
8890	27977	9
10197	27977	9
10495	27977	10
10961	27977	9
11428	27977	10
13021	27977	10
13043	27977	7
13786	27977	9
15051	27977	9
16179	27977	8
16401	27977	7
16533	27977	9
17527	27977	8
18033	27977	8
20375	27977	8
20633	27977	9
20792	27977	10
20866	27977	10
21267	27977	8
21844	27977	9
23057	27977	9
23444	27977	9
23942	27977	9
24481	27977	9
25465	27977	8
25514	27977	10
25549	27977	9
27619	27977	9
27745	27977	9
30408	27977	8
32597	27977	8
33457	27977	9
34248	27977	9
35091	27977	10
14085	27996	10
24111	27996	7
14428	28010	8
31934	28010	9
12469	28021	4
20469	28030	5
32183	28030	7
27817	28074	8
1425	28141	3
4112	28212	7
7967	28212	8
12469	28212	10
6155	28231	10
30907	28231	6
18674	28232	10
4112	28241	7
30572	28333	7
23915	28346	1
27817	28346	10
14238	28358	6
28412	28358	9
11411	28557	5
2624	28597	8
27137	28597	7
34118	28683	7
34592	28683	8
14428	28691	8
30455	28772	8
14428	28944	8
415	28950	10
1043	28950	8
12619	28950	9
32570	28950	9
32597	28950	8
24629	28988	9
12469	29146	6
28669	29146	8
16903	29162	8
31096	29162	7
23829	29179	9
3943	29192	7
19885	29192	9
20896	29192	8
13732	29201	8
14085	29201	10
19885	29284	9
29158	29284	6
11893	29442	8
14972	29442	8
23829	29499	9
7784	29539	8
30388	29546	8
30907	29546	10
961	29583	10
2547	29583	8
2772	29583	10
4012	29583	8
9018	29583	9
10579	29583	7
15831	29583	8
22028	29583	8
24651	29583	8
26902	29583	9
30337	29583	4
35106	29583	8
35215	29583	10
35574	29583	8
36058	29594	4
28688	29604	8
29158	29604	8
11582	29606	10
28904	29608	10
35438	29658	10
4112	29671	6
14085	29682	10
10042	29725	7
14972	29747	8
20684	29747	9
35469	29747	10
28337	29772	1
36016	29808	7
4112	29811	7
36	29843	10
2309	29843	10
4305	29843	9
11414	29843	10
16422	29843	10
25250	29843	9
27137	29843	8
35469	29844	7
32597	29850	6
28904	29892	10
35469	29923	8
1010	29942	8
8811	29947	8
11510	29947	8
13440	29947	6
20446	29947	10
29639	29947	6
30388	29947	7
32570	29947	6
32597	29947	8
36058	29947	2
13440	29989	3
11934	29992	6
19885	29992	9
14085	30241	10
34592	30241	8
3247	30341	10
3943	30341	7
4112	30341	8
11047	30341	9
14085	30341	10
15360	30341	7
16903	30341	8
17110	30341	7
17800	30341	6
19885	30341	10
20446	30341	9
28370	30341	7
28904	30341	10
31614	30341	6
32032	30341	10
32597	30341	9
35520	30341	9
34021	30372	6
28904	30413	10
950	30522	10
11411	30569	6
4516	30637	8
14939	30637	8
31387	30637	9
12469	30643	10
35469	30643	7
9107	30657	10
34021	30714	9
18692	30732	10
14085	30744	10
13440	30754	5
35469	30824	6
16593	30848	8
15360	30879	5
28904	30922	10
1540	30993	8
7275	30993	5
23482	31022	7
15360	31054	5
28337	31055	8
30455	31060	8
12469	31088	5
4549	31143	8
32677	31143	8
28337	31152	5
11758	31210	6
24118	31229	3
18033	31235	7
32032	31252	8
35520	31322	7
5195	31334	7
15682	31359	8
18510	31359	8
30907	31359	7
36	31381	9
302	31381	8
314	31381	10
429	31381	9
1947	31381	8
2235	31381	9
2461	31381	10
2774	31381	10
2783	31381	10
4246	31381	6
4518	31381	6
4871	31381	9
6511	31381	8
6984	31381	10
8032	31381	7
8576	31381	10
10538	31381	6
10692	31381	7
11009	31381	10
11865	31381	7
11993	31381	10
12364	31381	9
12522	31381	9
13376	31381	10
13987	31381	9
14523	31381	9
15846	31381	9
17800	31381	7
17801	31381	10
18098	31381	6
18630	31381	9
18666	31381	9
20446	31381	10
20916	31381	10
21126	31381	10
21240	31381	7
21402	31381	8
21961	31381	10
22927	31381	8
23164	31381	8
23250	31381	10
24406	31381	9
24771	31381	8
25054	31381	8
26564	31381	10
27094	31381	4
27526	31381	9
27658	31381	10
27817	31381	10
27948	31381	9
28791	31381	10
28914	31381	8
29595	31381	8
30121	31381	8
30648	31381	8
30742	31381	7
30850	31381	10
31644	31381	10
32001	31381	10
33015	31381	8
33095	31381	10
33300	31381	10
34449	31381	8
34565	31381	9
35556	31381	8
12190	31385	7
14468	31385	7
14852	31385	8
19640	31385	9
35469	31385	8
15360	31394	9
23482	31448	8
18963	31455	8
34021	31455	8
35469	31455	8
16593	31473	10
3088	31477	10
26770	31477	9
4112	31505	8
27806	31505	7
20531	31514	8
3943	31580	7
7324	31580	4
7784	31602	7
24967	31602	8
5257	31647	9
1292	31679	10
3753	31679	7
4884	31679	8
5598	31679	10
6989	31679	7
7747	31679	9
8050	31679	8
9210	31679	10
9635	31679	8
10042	31679	8
21883	31679	9
22064	31679	10
24984	31679	7
25549	31679	8
27403	31679	10
29158	31679	8
33654	31679	10
34565	31679	7
35188	31679	7
29047	31725	8
32570	31725	8
10042	31742	8
13013	31742	4
31267	31742	10
21673	31754	8
11510	31762	9
16351	31762	8
16454	31762	8
18674	31762	10
27909	31762	8
4112	31796	7
30907	31826	7
30907	31828	7
28337	31831	8
3673	31851	5
7967	31867	8
11510	31867	6
15948	31867	7
33191	31867	8
30907	31877	6
827	31885	7
11523	31885	10
13084	31885	9
21230	31885	10
21961	31885	10
25549	31885	9
32597	31885	10
27094	31951	7
1684	31971	10
8050	31971	8
11009	31971	10
11510	31971	7
12588	31971	7
17198	31971	6
25549	31971	8
26643	31971	8
32570	31971	10
32597	31971	8
35469	31971	7
27073	31983	6
19885	32045	8
341	32138	6
2642	32138	8
3943	32138	7
4048	32138	9
4246	32138	7
6989	32138	9
7275	32138	10
7620	32138	9
8348	32138	9
9246	32138	8
10186	32138	8
11560	32138	10
11599	32138	10
11865	32138	8
12348	32138	9
12480	32138	9
12619	32138	9
13376	32138	10
13617	32138	7
14579	32138	8
16485	32138	9
16623	32138	10
17165	32138	3
17519	32138	9
18674	32138	10
19010	32138	8
19682	32138	10
20533	32138	9
20700	32138	9
21630	32138	10
21974	32138	8
22075	32138	10
23952	32138	9
24920	32138	9
25054	32138	6
26091	32138	10
26112	32138	10
26902	32138	10
30480	32138	10
30514	32138	8
30833	32138	10
30998	32138	10
32433	32138	7
32597	32138	8
32815	32138	9
33654	32138	10
34565	32138	10
34880	32138	8
35574	32138	7
27965	32143	10
34592	32143	8
14085	32145	10
20446	32145	10
25549	32145	8
27312	32145	8
11510	32155	9
30998	32155	8
32597	32155	7
29764	32194	10
30192	32194	10
31934	32234	4
26643	32258	6
15360	32290	6
19885	32338	9
35469	32339	9
4112	32366	8
30572	32376	7
34021	32376	10
4112	32390	7
2772	32455	10
10579	32455	10
12501	32455	10
15715	32455	8
17301	32455	8
20517	32455	10
22324	32455	3
22862	32455	6
30337	32455	1
30572	32455	7
33878	32455	7
7704	32484	8
10845	32484	7
11009	32484	7
31096	32484	6
30455	32536	8
6511	32551	9
7574	32551	10
9780	32551	8
11009	32551	7
11510	32551	10
16903	32551	8
17165	32551	8
20430	32551	8
20649	32551	7
20877	32551	9
21230	32551	9
21883	32551	8
23678	32551	9
25549	32551	8
34565	32551	7
146	32553	8
721	32553	9
2319	32553	8
3411	32553	9
3943	32553	7
5279	32553	9
6665	32553	10
6927	32553	7
7292	32553	10
9604	32553	9
9772	32553	8
10538	32553	9
11428	32553	10
15682	32553	10
16401	32553	7
19420	32553	7
19778	32553	10
20062	32553	10
20877	32553	8
22090	32553	7
22404	32553	8
22423	32553	8
28914	32553	8
30872	32553	9
31613	32553	6
32169	32553	9
32495	32553	8
32597	32553	7
12469	32554	5
15360	32559	5
4779	32599	8
10133	32599	6
11009	32599	8
11510	32599	8
21358	32599	9
25549	32599	7
29158	32599	10
34323	32599	7
35091	32599	10
14428	32609	6
3088	32638	10
23829	32643	7
21673	32651	7
31275	32676	6
7861	32701	7
15360	32762	8
26328	32762	6
30138	32762	8
15360	32818	7
28781	32828	2
10042	32842	7
19885	32863	8
2339	32873	8
15987	32881	6
4112	32904	8
8275	32904	10
12295	32904	10
14428	32904	8
17402	32904	10
21937	32904	9
23315	32904	10
30357	32904	10
34565	32904	9
2772	32910	8
5703	32910	8
8723	32910	7
23966	32910	8
30337	32910	4
35176	32910	10
35574	32910	7
28160	32943	4
32032	32946	5
1895	32976	8
2397	32976	8
3088	32976	10
3943	32976	8
4884	32976	8
7704	32976	6
7967	32976	8
8348	32976	9
10845	32976	9
11856	32976	9
11934	32976	7
12005	32976	6
13223	32976	8
13376	32976	10
14428	32976	8
15085	32976	7
16344	32976	9
28914	32976	8
30035	32976	8
30648	32976	8
31307	32976	7
31613	32976	7
31991	32976	9
32597	32976	10
34311	32976	9
34565	32976	9
34994	32976	9
36058	32976	6
35469	33022	7
19885	33028	8
18674	33029	10
6832	33045	9
12469	33045	6
16317	33045	8
19810	33045	9
30388	33045	10
32570	33045	8
8768	33105	10
36058	33107	3
492	33149	7
10662	33152	7
14085	33152	10
10557	33234	3
32539	33313	6
33654	33317	9
11510	33373	5
22657	33373	9
35469	33373	7
2339	33436	9
664	33467	9
1289	33467	10
1624	33467	9
2342	33467	8
2774	33467	10
3133	33467	9
3725	33467	8
4246	33467	6
4779	33467	10
5004	33467	10
5675	33467	9
6905	33467	9
7103	33467	7
7207	33467	10
7240	33467	10
8920	33467	9
9840	33467	8
9883	33467	10
11428	33467	10
11510	33467	9
11863	33467	10
11888	33467	10
11940	33467	9
12786	33467	6
13121	33467	9
13793	33467	10
14341	33467	9
14436	33467	10
15141	33467	7
15644	33467	9
15715	33467	10
16072	33467	8
16235	33467	7
17814	33467	9
18116	33467	7
19240	33467	8
20446	33467	10
21928	33467	8
22404	33467	8
23087	33467	10
23563	33467	10
23895	33467	9
25608	33467	5
26075	33467	8
27094	33467	10
27526	33467	10
28130	33467	8
28914	33467	9
28925	33467	9
29163	33467	9
29209	33467	8
31613	33467	8
32592	33467	9
32597	33467	9
32866	33467	8
33014	33467	8
34242	33467	8
35816	33467	9
36058	33467	8
12190	33517	8
28904	33517	10
1010	33553	5
8768	33553	6
10042	33558	7
18674	33558	10
36016	33558	8
2772	33563	10
4389	33563	9
5482	33563	9
6579	33563	7
7967	33563	1
8261	33563	6
8723	33563	8
10579	33563	8
15831	33563	8
23533	33563	8
27184	33563	7
32075	33563	7
35176	33563	10
35574	33563	6
35792	33563	10
11893	33627	9
12190	33650	7
6378	33717	7
11510	33717	7
5257	33729	10
11510	33729	8
16903	33729	8
34021	33729	10
11411	33739	7
33733	33740	6
20086	33804	10
32570	33804	7
15360	33821	3
16593	33836	10
23686	33836	9
14085	33867	10
28904	33867	10
2774	33870	8
3367	33870	9
4884	33870	7
7412	33870	6
10171	33870	7
14436	33870	9
15965	33870	9
18079	33870	9
18788	33870	8
21883	33870	9
25250	33870	10
27961	33870	7
28791	33870	9
28914	33870	8
30648	33870	7
32597	33870	9
33398	33870	9
33778	33870	10
34565	33870	7
34021	33871	10
7103	33873	7
14428	33873	7
28337	33873	8
7268	33874	9
3673	33879	5
13440	33891	7
23829	33902	6
7967	33922	7
10845	33922	7
27909	33922	7
29158	33922	6
32597	33922	4
34044	33922	7
10042	33945	8
4389	34091	8
29782	34091	6
9246	34167	8
11510	34167	9
32705	34167	10
16593	34175	8
14085	34198	10
28904	34204	10
28904	34232	10
12190	34236	8
2461	34240	10
8050	34240	9
13013	34240	9
16661	34240	8
27888	34240	8
31959	34240	9
32570	34240	8
36	34248	7
5655	34248	9
14972	34248	8
20713	34248	7
23423	34248	7
27909	34248	7
29158	34248	7
34044	34248	8
415	34298	9
15360	34384	4
16593	34386	8
4549	34398	8
7967	34398	9
15948	34398	7
27094	34398	9
31942	34398	7
35574	34398	8
6138	34409	8
7203	34428	7
12469	34428	5
28904	34428	10
19885	34433	8
18674	34445	10
